,path_name,label
99,1044_with_mask.png,1
100,1045_without_mask.png,0
101,1045_with_mask.png,1
102,1046_without_mask.png,0
103,1046_with_mask.png,1
104,1047_without_mask.png,0
105,1047_with_mask.png,1
106,1048_without_mask.png,0
107,1048_with_mask.png,1
108,1049_without_mask.png,0
109,1049_with_mask.png,1
110,104_without_mask.png,0
111,104_with_mask.png,1
112,1050_without_mask.png,0
113,1050_with_mask.png,1
114,1051_without_mask.png,0
115,1051_with_mask.png,1
116,1052_without_mask.png,0
117,1052_with_mask.png,1
118,1053_without_mask.png,0
119,1053_with_mask.png,1
120,1054_without_mask.png,0
121,1054_with_mask.png,1
122,1055_without_mask.png,0
123,1055_with_mask.png,1
124,1056_without_mask.png,0
125,1056_with_mask.png,1
126,1057_without_mask.png,0
127,1057_with_mask.png,1
128,1058_without_mask.png,0
129,1058_with_mask.png,1
130,1059_without_mask.png,0
131,1059_with_mask.png,1
132,105_without_mask.png,0
133,105_with_mask.png,1
134,1060_without_mask.png,0
135,1060_with_mask.png,1
136,1061_without_mask.png,0
137,1061_with_mask.png,1
138,1062_without_mask.png,0
139,1062_with_mask.png,1
140,1063_without_mask.png,0
141,1063_with_mask.png,1
142,1064_without_mask.png,0
143,1064_with_mask.png,1
144,1065_without_mask.png,0
145,1065_with_mask.png,1
146,1066_without_mask.png,0
147,1066_with_mask.png,1
148,1067_without_mask.png,0
149,1067_with_mask.png,1
150,1068_without_mask.png,0
151,1068_with_mask.png,1
152,1069_without_mask.png,0
153,1069_with_mask.png,1
154,106_without_mask.png,0
155,106_with_mask.png,1
156,1070_without_mask.png,0
157,1070_with_mask.png,1
158,1071_without_mask.png,0
159,1071_with_mask.png,1
160,1072_without_mask.png,0
161,1072_with_mask.png,1
162,1073_without_mask.png,0
163,1073_with_mask.png,1
164,1074_without_mask.png,0
165,1074_with_mask.png,1
166,1075_without_mask.png,0
167,1075_with_mask.png,1
168,1076_without_mask.png,0
169,1076_with_mask.png,1
170,1077_without_mask.png,0
171,1077_with_mask.png,1
172,1078_without_mask.png,0
173,1078_with_mask.png,1
174,1079_without_mask.png,0
175,1079_with_mask.png,1
176,107_without_mask.png,0
177,107_with_mask.png,1
178,1080_without_mask.png,0
179,1080_with_mask.png,1
180,1081_without_mask.png,0
181,1081_with_mask.png,1
182,1082_without_mask.png,0
183,1082_with_mask.png,1
184,1083_without_mask.png,0
185,1083_with_mask.png,1
186,1084_without_mask.png,0
187,1084_with_mask.png,1
188,1085_without_mask.png,0
189,1085_with_mask.png,1
190,1086_without_mask.png,0
191,1086_with_mask.png,1
192,1087_without_mask.png,0
193,1087_with_mask.png,1
194,1088_without_mask.png,0
195,1088_with_mask.png,1
196,1089_without_mask.png,0
197,1089_with_mask.png,1
198,108_without_mask.png,0
199,108_with_mask.png,1
200,1090_without_mask.png,0
201,1090_with_mask.png,1
202,1091_without_mask.png,0
203,1091_with_mask.png,1
204,1092_without_mask.png,0
205,1092_with_mask.png,1
206,1093_without_mask.png,0
207,1093_with_mask.png,1
208,1094_without_mask.png,0
209,1094_with_mask.png,1
210,1095_without_mask.png,0
211,1095_with_mask.png,1
212,1096_without_mask.png,0
213,1096_with_mask.png,1
214,1097_without_mask.png,0
215,1097_with_mask.png,1
216,1098_without_mask.png,0
217,1098_with_mask.png,1
218,1099_without_mask.png,0
219,1099_with_mask.png,1
220,109_without_mask.png,0
221,109_with_mask.png,1
222,10_without_mask.png,0
223,10_with_mask.png,1
224,1100_without_mask.png,0
225,1100_with_mask.png,1
226,1101_without_mask.png,0
227,1101_with_mask.png,1
228,1102_without_mask.png,0
229,1102_with_mask.png,1
230,1103_without_mask.png,0
231,1103_with_mask.png,1
232,1104_without_mask.png,0
233,1104_with_mask.png,1
234,1105_without_mask.png,0
235,1105_with_mask.png,1
236,1106_without_mask.png,0
237,1106_with_mask.png,1
238,1107_without_mask.png,0
239,1107_with_mask.png,1
240,1108_without_mask.png,0
241,1108_with_mask.png,1
242,1109_without_mask.png,0
243,1109_with_mask.png,1
244,110_without_mask.png,0
245,110_with_mask.png,1
246,1110_without_mask.png,0
247,1110_with_mask.png,1
248,1111_without_mask.png,0
249,1111_with_mask.png,1
250,1112_without_mask.png,0
251,1112_with_mask.png,1
252,1113_without_mask.png,0
253,1113_with_mask.png,1
254,1114_without_mask.png,0
255,1114_with_mask.png,1
256,1115_without_mask.png,0
257,1115_with_mask.png,1
258,1116_without_mask.png,0
259,1116_with_mask.png,1
260,1117_without_mask.png,0
261,1117_with_mask.png,1
262,1118_without_mask.png,0
263,1118_with_mask.png,1
264,1119_without_mask.png,0
265,1119_with_mask.png,1
266,111_without_mask.png,0
267,111_with_mask.png,1
268,1120_without_mask.png,0
269,1120_with_mask.png,1
270,1121_without_mask.png,0
271,1121_with_mask.png,1
272,1122_without_mask.png,0
273,1122_with_mask.png,1
274,1123_without_mask.png,0
275,1123_with_mask.png,1
276,1124_without_mask.png,0
277,1124_with_mask.png,1
278,1125_without_mask.png,0
279,1125_with_mask.png,1
280,1126_without_mask.png,0
281,1126_with_mask.png,1
282,1127_without_mask.png,0
283,1127_with_mask.png,1
284,1128_without_mask.png,0
285,1128_with_mask.png,1
286,1129_without_mask.png,0
287,1129_with_mask.png,1
288,112_without_mask.png,0
289,112_with_mask.png,1
290,1130_without_mask.png,0
291,1130_with_mask.png,1
292,1131_without_mask.png,0
293,1131_with_mask.png,1
294,1132_without_mask.png,0
295,1132_with_mask.png,1
296,1133_without_mask.png,0
297,1133_with_mask.png,1
298,1134_without_mask.png,0
299,1134_with_mask.png,1
300,1135_without_mask.png,0
301,1135_with_mask.png,1
302,1136_without_mask.png,0
303,1136_with_mask.png,1
304,1137_without_mask.png,0
305,1137_with_mask.png,1
306,1138_without_mask.png,0
307,1138_with_mask.png,1
308,1139_without_mask.png,0
309,1139_with_mask.png,1
310,113_without_mask.png,0
311,113_with_mask.png,1
312,1140_without_mask.png,0
313,1140_with_mask.png,1
314,1141_without_mask.png,0
315,1141_with_mask.png,1
316,1142_without_mask.png,0
317,1142_with_mask.png,1
318,1143_without_mask.png,0
319,1143_with_mask.png,1
320,1144_without_mask.png,0
321,1144_with_mask.png,1
322,1145_without_mask.png,0
323,1145_with_mask.png,1
324,1146_without_mask.png,0
325,1146_with_mask.png,1
326,1147_without_mask.png,0
327,1147_with_mask.png,1
328,1148_without_mask.png,0
329,1148_with_mask.png,1
330,1149_without_mask.png,0
331,1149_with_mask.png,1
332,114_without_mask.png,0
333,114_with_mask.png,1
334,1150_without_mask.png,0
335,1150_with_mask.png,1
336,1151_without_mask.png,0
337,1151_with_mask.png,1
338,1152_without_mask.png,0
339,1152_with_mask.png,1
340,1153_without_mask.png,0
341,1153_with_mask.png,1
342,1154_without_mask.png,0
343,1154_with_mask.png,1
344,1155_without_mask.png,0
345,1155_with_mask.png,1
346,1156_without_mask.png,0
347,1156_with_mask.png,1
348,1157_without_mask.png,0
349,1157_with_mask.png,1
350,1158_without_mask.png,0
351,1158_with_mask.png,1
352,1159_without_mask.png,0
353,1159_with_mask.png,1
354,115_without_mask.png,0
355,115_with_mask.png,1
356,1160_without_mask.png,0
357,1160_with_mask.png,1
358,1161_without_mask.png,0
359,1161_with_mask.png,1
360,1162_without_mask.png,0
361,1162_with_mask.png,1
362,1163_without_mask.png,0
363,1163_with_mask.png,1
364,1164_without_mask.png,0
365,1164_with_mask.png,1
366,1165_without_mask.png,0
367,1165_with_mask.png,1
368,1166_without_mask.png,0
369,1166_with_mask.png,1
370,1167_without_mask.png,0
371,1167_with_mask.png,1
372,1168_without_mask.png,0
373,1168_with_mask.png,1
374,1169_without_mask.png,0
375,1169_with_mask.png,1
376,116_without_mask.png,0
377,116_with_mask.png,1
378,1170_without_mask.png,0
379,1170_with_mask.png,1
380,1171_without_mask.png,0
381,1171_with_mask.png,1
382,1172_without_mask.png,0
383,1172_with_mask.png,1
384,1173_without_mask.png,0
385,1173_with_mask.png,1
386,1174_without_mask.png,0
387,1174_with_mask.png,1
388,1175_without_mask.png,0
389,1175_with_mask.png,1
390,1176_without_mask.png,0
391,1176_with_mask.png,1
392,1177_without_mask.png,0
393,1177_with_mask.png,1
394,1178_without_mask.png,0
395,1178_with_mask.png,1
396,1179_without_mask.png,0
397,1179_with_mask.png,1
398,117_without_mask.png,0
399,117_with_mask.png,1
400,1180_without_mask.png,0
401,1180_with_mask.png,1
402,1181_without_mask.png,0
403,1181_with_mask.png,1
404,1182_without_mask.png,0
405,1182_with_mask.png,1
406,1183_without_mask.png,0
407,1183_with_mask.png,1
408,1184_without_mask.png,0
409,1184_with_mask.png,1
410,1185_without_mask.png,0
411,1185_with_mask.png,1
412,1186_without_mask.png,0
413,1186_with_mask.png,1
414,1187_without_mask.png,0
415,1187_with_mask.png,1
416,1188_without_mask.png,0
417,1188_with_mask.png,1
418,1189_without_mask.png,0
419,1189_with_mask.png,1
420,118_without_mask.png,0
421,118_with_mask.png,1
422,1190_without_mask.png,0
423,1190_with_mask.png,1
424,1191_without_mask.png,0
425,1191_with_mask.png,1
426,1192_without_mask.png,0
427,1192_with_mask.png,1
428,1193_without_mask.png,0
429,1193_with_mask.png,1
430,1194_without_mask.png,0
431,1194_with_mask.png,1
432,1195_without_mask.png,0
433,1195_with_mask.png,1
434,1196_without_mask.png,0
435,1196_with_mask.png,1
436,1197_without_mask.png,0
437,1197_with_mask.png,1
438,1198_without_mask.png,0
439,1198_with_mask.png,1
440,1199_without_mask.png,0
441,1199_with_mask.png,1
442,119_without_mask.png,0
443,119_with_mask.png,1
444,11_without_mask.png,0
445,11_with_mask.png,1
446,1200_without_mask.png,0
447,1200_with_mask.png,1
448,1201_without_mask.png,0
449,1201_with_mask.png,1
450,1202_without_mask.png,0
451,1202_with_mask.png,1
452,1203_without_mask.png,0
453,1203_with_mask.png,1
454,1204_without_mask.png,0
455,1204_with_mask.png,1
456,1205_without_mask.png,0
457,1205_with_mask.png,1
458,1206_without_mask.png,0
459,1206_with_mask.png,1
460,1207_without_mask.png,0
461,1207_with_mask.png,1
462,1208_without_mask.png,0
463,1208_with_mask.png,1
464,1209_without_mask.png,0
465,1209_with_mask.png,1
466,120_without_mask.png,0
467,120_with_mask.png,1
468,1210_without_mask.png,0
469,1210_with_mask.png,1
470,1211_without_mask.png,0
471,1211_with_mask.png,1
472,1212_without_mask.png,0
473,1212_with_mask.png,1
474,1213_without_mask.png,0
475,1213_with_mask.png,1
476,1214_without_mask.png,0
477,1214_with_mask.png,1
478,1215_without_mask.png,0
479,1215_with_mask.png,1
480,1216_without_mask.png,0
481,1216_with_mask.png,1
482,1217_without_mask.png,0
483,1217_with_mask.png,1
484,1218_without_mask.png,0
485,1218_with_mask.png,1
486,1219_without_mask.png,0
487,1219_with_mask.png,1
488,121_without_mask.png,0
489,121_with_mask.png,1
490,1220_without_mask.png,0
491,1220_with_mask.png,1
492,1221_without_mask.png,0
493,1221_with_mask.png,1
494,1222_without_mask.png,0
495,1222_with_mask.png,1
496,1223_without_mask.png,0
497,1223_with_mask.png,1
498,1224_without_mask.png,0
499,1224_with_mask.png,1
500,1225_without_mask.png,0
501,1225_with_mask.png,1
502,1226_without_mask.png,0
503,1226_with_mask.png,1
504,1227_without_mask.png,0
505,1227_with_mask.png,1
506,1228_without_mask.png,0
507,1228_with_mask.png,1
508,1229_without_mask.png,0
509,1229_with_mask.png,1
510,122_without_mask.png,0
511,122_with_mask.png,1
512,1230_without_mask.png,0
513,1230_with_mask.png,1
514,1231_without_mask.png,0
515,1231_with_mask.png,1
516,1232_without_mask.png,0
517,1232_with_mask.png,1
518,1233_without_mask.png,0
519,1233_with_mask.png,1
520,1234_without_mask.png,0
521,1234_with_mask.png,1
522,1235_without_mask.png,0
523,1235_with_mask.png,1
524,1236_without_mask.png,0
525,1236_with_mask.png,1
526,1237_without_mask.png,0
527,1237_with_mask.png,1
528,1238_without_mask.png,0
529,1238_with_mask.png,1
530,1239_without_mask.png,0
531,1239_with_mask.png,1
532,123_without_mask.png,0
533,123_with_mask.png,1
534,1240_without_mask.png,0
535,1240_with_mask.png,1
536,1241_without_mask.png,0
537,1241_with_mask.png,1
538,1242_without_mask.png,0
539,1242_with_mask.png,1
540,1243_without_mask.png,0
541,1243_with_mask.png,1
542,1244_without_mask.png,0
543,1244_with_mask.png,1
544,1245_without_mask.png,0
545,1245_with_mask.png,1
546,1246_without_mask.png,0
547,1246_with_mask.png,1
548,1247_without_mask.png,0
549,1247_with_mask.png,1
550,1248_without_mask.png,0
551,1248_with_mask.png,1
552,1249_without_mask.png,0
553,1249_with_mask.png,1
554,124_without_mask.png,0
555,124_with_mask.png,1
556,1250_without_mask.png,0
557,1250_with_mask.png,1
558,1251_without_mask.png,0
559,1251_with_mask.png,1
560,1252_without_mask.png,0
561,1252_with_mask.png,1
562,1253_without_mask.png,0
563,1253_with_mask.png,1
564,1254_without_mask.png,0
565,1254_with_mask.png,1
566,1255_without_mask.png,0
567,1255_with_mask.png,1
568,1256_without_mask.png,0
569,1256_with_mask.png,1
570,1257_without_mask.png,0
571,1257_with_mask.png,1
572,1258_without_mask.png,0
573,1258_with_mask.png,1
574,1259_without_mask.png,0
575,1259_with_mask.png,1
576,125_without_mask.png,0
577,125_with_mask.png,1
578,1260_without_mask.png,0
579,1260_with_mask.png,1
580,1261_without_mask.png,0
581,1261_with_mask.png,1
582,1262_without_mask.png,0
583,1262_with_mask.png,1
584,1263_without_mask.png,0
585,1263_with_mask.png,1
586,1264_without_mask.png,0
587,1264_with_mask.png,1
588,1265_without_mask.png,0
589,1265_with_mask.png,1
590,1266_without_mask.png,0
591,1266_with_mask.png,1
592,1267_without_mask.png,0
593,1267_with_mask.png,1
594,1268_without_mask.png,0
595,1268_with_mask.png,1
596,1269_without_mask.png,0
597,1269_with_mask.png,1
598,126_without_mask.png,0
599,126_with_mask.png,1
600,1270_without_mask.png,0
601,1270_with_mask.png,1
602,1271_without_mask.png,0
603,1271_with_mask.png,1
604,1272_without_mask.png,0
605,1272_with_mask.png,1
606,1273_without_mask.png,0
607,1273_with_mask.png,1
608,1274_without_mask.png,0
609,1274_with_mask.png,1
610,1275_without_mask.png,0
611,1275_with_mask.png,1
612,1276_without_mask.png,0
613,1276_with_mask.png,1
614,1277_without_mask.png,0
615,1277_with_mask.png,1
616,1278_without_mask.png,0
617,1278_with_mask.png,1
618,1279_without_mask.png,0
619,1279_with_mask.png,1
620,127_without_mask.png,0
621,127_with_mask.png,1
622,1280_without_mask.png,0
623,1280_with_mask.png,1
624,1281_without_mask.png,0
625,1281_with_mask.png,1
626,1282_without_mask.png,0
627,1282_with_mask.png,1
628,1283_without_mask.png,0
629,1283_with_mask.png,1
630,1284_without_mask.png,0
631,1284_with_mask.png,1
632,1285_without_mask.png,0
633,1285_with_mask.png,1
634,1286_without_mask.png,0
635,1286_with_mask.png,1
636,1287_without_mask.png,0
637,1287_with_mask.png,1
638,1288_without_mask.png,0
639,1288_with_mask.png,1
640,1289_without_mask.png,0
641,1289_with_mask.png,1
642,128_without_mask.png,0
643,128_with_mask.png,1
644,1290_without_mask.png,0
645,1290_with_mask.png,1
646,1291_without_mask.png,0
647,1291_with_mask.png,1
648,1292_without_mask.png,0
649,1292_with_mask.png,1
650,1293_without_mask.png,0
651,1293_with_mask.png,1
652,1294_without_mask.png,0
653,1294_with_mask.png,1
654,1295_without_mask.png,0
655,1295_with_mask.png,1
656,1296_without_mask.png,0
657,1296_with_mask.png,1
658,1297_without_mask.png,0
659,1297_with_mask.png,1
660,1298_without_mask.png,0
661,1298_with_mask.png,1
662,1299_without_mask.png,0
663,1299_with_mask.png,1
664,129_without_mask.png,0
665,129_with_mask.png,1
666,12_without_mask.png,0
667,12_with_mask.png,1
668,1300_without_mask.png,0
669,1300_with_mask.png,1
670,1301_without_mask.png,0
671,1301_with_mask.png,1
672,1302_without_mask.png,0
673,1302_with_mask.png,1
674,1303_without_mask.png,0
675,1303_with_mask.png,1
676,1304_without_mask.png,0
677,1304_with_mask.png,1
678,1305_without_mask.png,0
679,1305_with_mask.png,1
680,1306_without_mask.png,0
681,1306_with_mask.png,1
682,1307_without_mask.png,0
683,1307_with_mask.png,1
684,1308_without_mask.png,0
685,1308_with_mask.png,1
686,1309_without_mask.png,0
687,1309_with_mask.png,1
688,130_without_mask.png,0
689,130_with_mask.png,1
690,1310_without_mask.png,0
691,1310_with_mask.png,1
692,1311_without_mask.png,0
693,1311_with_mask.png,1
694,1312_without_mask.png,0
695,1312_with_mask.png,1
696,1313_without_mask.png,0
697,1313_with_mask.png,1
698,1314_without_mask.png,0
699,1314_with_mask.png,1
700,1315_without_mask.png,0
701,1315_with_mask.png,1
702,1316_without_mask.png,0
703,1316_with_mask.png,1
704,1317_without_mask.png,0
705,1317_with_mask.png,1
706,1318_without_mask.png,0
707,1318_with_mask.png,1
708,1319_without_mask.png,0
709,1319_with_mask.png,1
710,131_without_mask.png,0
711,131_with_mask.png,1
712,1320_without_mask.png,0
713,1320_with_mask.png,1
714,1321_without_mask.png,0
715,1321_with_mask.png,1
716,1322_without_mask.png,0
717,1322_with_mask.png,1
718,1323_without_mask.png,0
719,1323_with_mask.png,1
720,1324_without_mask.png,0
721,1324_with_mask.png,1
722,1325_without_mask.png,0
723,1325_with_mask.png,1
724,1326_without_mask.png,0
725,1326_with_mask.png,1
726,1327_without_mask.png,0
727,1327_with_mask.png,1
728,1328_without_mask.png,0
729,1328_with_mask.png,1
730,1329_without_mask.png,0
731,1329_with_mask.png,1
732,132_without_mask.png,0
733,132_with_mask.png,1
734,1330_without_mask.png,0
735,1330_with_mask.png,1
736,1331_without_mask.png,0
737,1331_with_mask.png,1
738,1332_without_mask.png,0
739,1332_with_mask.png,1
740,1333_without_mask.png,0
741,1333_with_mask.png,1
742,1334_without_mask.png,0
743,1334_with_mask.png,1
744,1335_without_mask.png,0
745,1335_with_mask.png,1
746,1336_without_mask.png,0
747,1336_with_mask.png,1
748,1337_without_mask.png,0
749,1337_with_mask.png,1
750,1338_without_mask.png,0
751,1338_with_mask.png,1
752,1339_without_mask.png,0
753,1339_with_mask.png,1
754,133_without_mask.png,0
755,133_with_mask.png,1
756,1340_without_mask.png,0
757,1340_with_mask.png,1
758,1341_without_mask.png,0
759,1341_with_mask.png,1
760,1342_without_mask.png,0
761,1342_with_mask.png,1
762,1343_without_mask.png,0
763,1343_with_mask.png,1
764,1344_without_mask.png,0
765,1344_with_mask.png,1
766,1345_without_mask.png,0
767,1345_with_mask.png,1
768,1346_without_mask.png,0
769,1346_with_mask.png,1
770,1347_without_mask.png,0
771,1347_with_mask.png,1
772,1348_without_mask.png,0
773,1348_with_mask.png,1
774,1349_without_mask.png,0
775,1349_with_mask.png,1
776,134_without_mask.png,0
777,134_with_mask.png,1
778,1350_without_mask.png,0
779,1350_with_mask.png,1
780,1351_without_mask.png,0
781,1351_with_mask.png,1
782,1352_without_mask.png,0
783,1352_with_mask.png,1
784,1353_without_mask.png,0
785,1353_with_mask.png,1
786,1354_without_mask.png,0
787,1354_with_mask.png,1
788,1355_without_mask.png,0
789,1355_with_mask.png,1
790,1356_without_mask.png,0
791,1356_with_mask.png,1
792,1357_without_mask.png,0
793,1357_with_mask.png,1
794,1358_without_mask.png,0
795,1358_with_mask.png,1
796,1359_without_mask.png,0
797,1359_with_mask.png,1
798,135_without_mask.png,0
799,135_with_mask.png,1
800,1360_without_mask.png,0
801,1360_with_mask.png,1
802,1361_without_mask.png,0
803,1361_with_mask.png,1
804,1362_without_mask.png,0
805,1362_with_mask.png,1
806,1363_without_mask.png,0
807,1363_with_mask.png,1
808,1364_without_mask.png,0
809,1364_with_mask.png,1
810,1365_without_mask.png,0
811,1365_with_mask.png,1
812,1366_without_mask.png,0
813,1366_with_mask.png,1
814,1367_without_mask.png,0
815,1367_with_mask.png,1
816,1368_without_mask.png,0
817,1368_with_mask.png,1
818,1369_without_mask.png,0
819,1369_with_mask.png,1
820,136_without_mask.png,0
821,136_with_mask.png,1
822,1370_without_mask.png,0
823,1370_with_mask.png,1
824,1371_without_mask.png,0
825,1371_with_mask.png,1
826,1372_without_mask.png,0
827,1372_with_mask.png,1
828,1373_without_mask.png,0
829,1373_with_mask.png,1
830,1374_without_mask.png,0
831,1374_with_mask.png,1
832,1375_without_mask.png,0
833,1375_with_mask.png,1
834,1376_without_mask.png,0
835,1376_with_mask.png,1
836,1377_without_mask.png,0
837,1377_with_mask.png,1
838,1378_without_mask.png,0
839,1378_with_mask.png,1
840,1379_without_mask.png,0
841,1379_with_mask.png,1
842,137_without_mask.png,0
843,137_with_mask.png,1
844,1380_without_mask.png,0
845,1380_with_mask.png,1
846,1381_without_mask.png,0
847,1381_with_mask.png,1
848,1382_without_mask.png,0
849,1382_with_mask.png,1
850,1383_without_mask.png,0
851,1383_with_mask.png,1
852,1384_without_mask.png,0
853,1384_with_mask.png,1
854,1385_without_mask.png,0
855,1385_with_mask.png,1
856,1386_without_mask.png,0
857,1386_with_mask.png,1
858,1387_without_mask.png,0
859,1387_with_mask.png,1
860,1388_without_mask.png,0
861,1388_with_mask.png,1
862,1389_without_mask.png,0
863,1389_with_mask.png,1
864,138_without_mask.png,0
865,138_with_mask.png,1
866,1390_without_mask.png,0
867,1390_with_mask.png,1
868,1391_without_mask.png,0
869,1391_with_mask.png,1
870,1392_without_mask.png,0
871,1392_with_mask.png,1
872,1393_without_mask.png,0
873,1393_with_mask.png,1
874,1394_without_mask.png,0
875,1394_with_mask.png,1
876,1395_without_mask.png,0
877,1395_with_mask.png,1
878,1396_without_mask.png,0
879,1396_with_mask.png,1
880,1397_without_mask.png,0
881,1397_with_mask.png,1
882,1398_without_mask.png,0
883,1398_with_mask.png,1
884,1399_without_mask.png,0
885,1399_with_mask.png,1
886,139_without_mask.png,0
887,139_with_mask.png,1
888,13_without_mask.png,0
889,13_with_mask.png,1
890,1400_without_mask.png,0
891,1400_with_mask.png,1
892,1401_without_mask.png,0
893,1401_with_mask.png,1
894,1402_without_mask.png,0
895,1402_with_mask.png,1
896,1403_without_mask.png,0
897,1403_with_mask.png,1
898,1404_without_mask.png,0
899,1404_with_mask.png,1
900,1405_without_mask.png,0
901,1405_with_mask.png,1
902,1406_without_mask.png,0
903,1406_with_mask.png,1
904,1407_without_mask.png,0
905,1407_with_mask.png,1
906,1408_without_mask.png,0
907,1408_with_mask.png,1
908,1409_without_mask.png,0
909,1409_with_mask.png,1
910,140_without_mask.png,0
911,140_with_mask.png,1
912,1410_without_mask.png,0
913,1410_with_mask.png,1
914,1411_without_mask.png,0
915,1411_with_mask.png,1
916,1412_without_mask.png,0
917,1412_with_mask.png,1
918,1413_without_mask.png,0
919,1413_with_mask.png,1
920,1414_without_mask.png,0
921,1414_with_mask.png,1
922,1415_without_mask.png,0
923,1415_with_mask.png,1
924,1416_without_mask.png,0
925,1416_with_mask.png,1
926,1417_without_mask.png,0
927,1417_with_mask.png,1
928,1418_without_mask.png,0
929,1418_with_mask.png,1
930,1419_without_mask.png,0
931,1419_with_mask.png,1
932,141_without_mask.png,0
933,141_with_mask.png,1
934,1420_without_mask.png,0
935,1420_with_mask.png,1
936,1421_without_mask.png,0
937,1421_with_mask.png,1
938,1422_without_mask.png,0
939,1422_with_mask.png,1
940,1423_without_mask.png,0
941,1423_with_mask.png,1
942,1424_without_mask.png,0
943,1424_with_mask.png,1
944,1425_without_mask.png,0
945,1425_with_mask.png,1
946,1426_without_mask.png,0
947,1426_with_mask.png,1
948,1427_without_mask.png,0
949,1427_with_mask.png,1
950,1428_without_mask.png,0
951,1428_with_mask.png,1
952,1429_without_mask.png,0
953,1429_with_mask.png,1
954,142_without_mask.png,0
955,142_with_mask.png,1
956,1430_without_mask.png,0
957,1430_with_mask.png,1
958,1431_without_mask.png,0
959,1431_with_mask.png,1
960,1432_without_mask.png,0
961,1432_with_mask.png,1
962,1433_without_mask.png,0
963,1433_with_mask.png,1
964,1434_without_mask.png,0
965,1434_with_mask.png,1
966,1435_without_mask.png,0
967,1435_with_mask.png,1
968,1436_without_mask.png,0
969,1436_with_mask.png,1
970,1437_without_mask.png,0
971,1437_with_mask.png,1
972,1438_without_mask.png,0
973,1438_with_mask.png,1
974,1439_without_mask.png,0
975,1439_with_mask.png,1
976,143_without_mask.png,0
977,143_with_mask.png,1
978,1440_without_mask.png,0
979,1440_with_mask.png,1
980,1441_without_mask.png,0
981,1441_with_mask.png,1
982,1442_without_mask.png,0
983,1442_with_mask.png,1
984,1443_without_mask.png,0
985,1443_with_mask.png,1
986,1444_without_mask.png,0
987,1444_with_mask.png,1
988,1445_without_mask.png,0
989,1445_with_mask.png,1
990,1446_without_mask.png,0
991,1446_with_mask.png,1
992,1447_without_mask.png,0
993,1447_with_mask.png,1
994,1448_without_mask.png,0
995,1448_with_mask.png,1
996,1449_without_mask.png,0
997,1449_with_mask.png,1
998,144_without_mask.png,0
999,144_with_mask.png,1
1000,1450_without_mask.png,0
1001,1450_with_mask.png,1
1002,1451_without_mask.png,0
1003,1451_with_mask.png,1
1004,1452_without_mask.png,0
